employee_id,fullname,years_of_service_months,rating,is_high_performer,performance_group,grade_name,education_name,major_name,position_name,department_name,directorate_name,iq,pauli,gtq,tiki,mbti,disc,GDR,CEX,IDS,QDD,STO,SEA,VCU,LIE,FTC,CSI,Papi_N,Papi_G,Papi_A,Papi_L,Papi_P,Papi_I,Papi_T,Papi_V,Papi_X,Papi_S,Papi_B,Papi_O,Papi_R,Papi_D,Papi_C,Papi_Z,Papi_E,Papi_K,Papi_F,Papi_W
EMP100936,Sari Wijaya,16,1,0,Others,V,S2,Economics,Supply Planner,Marketing,Technology,null,92,null,2,ENFJ,DI,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8,3,1,6,1,2,null,3,8,null,8,5,6,5,9,9,6,2,2,null
EMP100937,Joko Mahardika Ananda,54,3,0,Others,V,S2,Psychology,Supply Planner,Marketing,HR & Corp Affairs,null,77,null,2,ENFJ,SI,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,8,3,5,7,5,2,8,null,7,1,4,5,3,7,5,1,2,9,9,4
EMP100938,Anisa Hasibuan,36,3,0,Others,V,S2,Psychology,Finance Officer,Operations,Commercial,null,62,27,7,ENFJ,CI,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,4,1,8,7,5,4,2,1,2,9,1,4,5,9,2,6,3,6,3,null
EMP100939,Rizka Lukman,48,2,0,Others,V,D3,Engineering,HRBP,Finance,Technology,94,57,30,1,ENFP,IS,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2,4,7,6,1,6,5,1,4,6,2,null,2,6,6,1,2,3,8,5
EMP100940,Intan Mahendra,12,2,0,Others,V,D3,Design,Finance Officer,Finance,HR & Corp Affairs,82,45,27,5,ESTJ,DS,2.0,3.0,2.0,2.0,2.0,2.0,,,2.0,2.0,6,9,9,5,null,2,2,3,null,9,null,3,3,1,6,6,9,3,8,2
EMP100941,Joko Firmansyah,61,2,0,Others,V,S1,Business,Data Analyst,Marketing,HR & Corp Affairs,null,96,null,6,ENTJ,IC,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3,5,6,8,5,3,null,1,5,2,6,1,8,9,6,9,2,4,7,7
EMP100942,Citra Wijaya Sinaga,34,3,0,Others,III,D3,Design,Supply Planner,Operations,Commercial,99,30,25,7,ISFP,SC,3.0,2.0,3.0,4.0,,,3.0,2.0,3.0,2.0,9,null,5,7,4,6,6,9,7,8,1,null,8,null,2,1,1,5,1,null
EMP100943,Rama Aji Purnama,34,3,0,Others,V,S2,Statistics,Sales Supervisor,HR,Technology,107,38,42,2,ESTP,SI,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5,4,1,1,6,7,null,8,6,9,3,9,5,1,5,1,3,4,4,3
EMP100944,Adit Utama Wijaya,86,1,0,Others,V,D3,Economics,Supply Planner,Finance,Technology,126,86,26,2,,CS,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,7,7,1,9,4,5,7,6,5,2,9,6,1,2,9,7,9,2,9,4
EMP100945,Tania Dharma Siregar,60,4,0,Others,III,S2,Statistics,HRBP,Finance,Technology,111,75,30,10,,ID,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,6,null,4,5,1,4,1,4,9,4,8,2,6,4,null,null,8,3,1,1
EMP100946,Andi Tamba,32,1,0,Others,III,S1,Psychology,HRBP,Marketing,Commercial,null,64,null,3,ISTP,IC,1.0,99.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4,9,1,9,3,5,8,9,2,9,null,null,null,6,5,5,null,3,4,null
EMP100947,Maya Herlambang,49,3,0,Others,V,D3,Psychology,Data Analyst,IT,Commercial,89,67,33,9,ENTP,DS,3.0,5.0,4.0,5.0,,4.0,3.0,3.0,4.0,,1,9,8,4,2,8,7,9,7,3,3,1,4,9,4,9,8,6,8,7
EMP100948,Iman Permadi,56,2,0,Others,V,S1,Engineering,Data Analyst,Marketing,Commercial,null,86,null,7,ENTJ,DI,2.0,,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,9,1,5,6,6,4,4,null,7,2,8,6,5,9,2,8,8,1,7,1
EMP100949,Joko Saputra Ramadhan,14,2,0,Others,III,S2,Statistics,Brand Executive,HR,HR & Corp Affairs,139,44,37,4,ISTP,DS,2.0,1.0,1.0,3.0,2.0,2.0,,2.0,3.0,2.0,3,4,5,5,6,9,5,4,3,8,7,6,4,1,8,null,4,5,null,2
EMP100950,Budi Rohman,70,3,0,Others,IV,D3,Design,HRBP,IT,HR & Corp Affairs,108,46,40,5,ENFP,DS,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4,9,4,null,4,2,8,3,4,4,2,3,3,5,5,7,8,7,1,6
EMP100951,Rama Rachman Wijaya,20,2,0,Others,IV,D3,Business,Data Analyst,Finance,Technology,140,87,26,8,ISFP,IS,1.0,1.0,3.0,2.0,2.0,2.0,1.0,,2.0,,8,7,7,5,null,4,2,6,4,6,8,7,4,7,1,8,8,2,5,6
EMP100952,Yuni Lukman,20,3,0,Others,III,SMA,Design,Finance Officer,IT,HR & Corp Affairs,80,41,26,1,ESTP,CI,3.0,4.0,3.0,3.0,3.0,,3.0,4.0,2.0,4.0,3,3,4,2,5,5,null,6,4,1,7,4,3,8,6,3,7,1,3,6
EMP100953,Hadi Anugrah Yulianto,51,5,1,High Performer,IV,D3,Economics,HRBP,HR,Technology,null,95,43,3,INFP,CD,,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,,2,3,4,3,5,4,8,4,null,7,6,2,5,8,8,1,8,9,8,6
EMP100954,Ayu Yudhistira Ridwan,3,3,0,Others,IV,S1,Economics,Sales Supervisor,IT,Technology,90,45,17,10,ESTJ,SD,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,null,9,5,6,2,3,4,7,9,4,2,7,2,6,1,3,7,8,8,3
EMP100955,Evi Lestari Wibowo,48,3,0,Others,IV,S1,Business,HRBP,HR,HR & Corp Affairs,118,89,32,8,ISFP,DS,4.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,1,3,3,3,2,5,8,null,3,5,4,8,null,5,null,4,null,8,6,4
EMP100956,Anisa Suharto,39,3,0,Others,V,S2,Psychology,Data Analyst,IT,HR & Corp Affairs,120,22,16,6,ISFJ,IC,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,6,null,4,9,9,4,9,9,3,8,2,7,9,null,3,6,1,2,3,1
EMP100957,Julia Zulfikar Saputra,43,4,0,Others,III,SMA,Statistics,Data Analyst,Finance,HR & Corp Affairs,90,89,32,7,INFJ,SI,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,9,2,4,6,null,2,1,8,7,8,1,2,6,6,8,5,3,2,4,7
EMP100958,Arif Wijaya Pamungkas,79,5,1,High Performer,IV,S1,Design,Brand Executive,Marketing,Commercial,null,55,null,8,ISFP,CD,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,null,4,6,6,5,1,9,1,3,9,null,3,7,4,1,null,3,3,5,8
EMP100959,Mahendra Fadillah Ananda,35,3,0,Others,IV,D3,Economics,Sales Supervisor,Finance,HR & Corp Affairs,117,29,26,1,ENTP,ID,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,99.0,null,5,1,2,5,null,null,8,1,7,1,4,4,9,6,9,1,7,null,7
EMP100960,Bayu Nabila Maulida,29,4,0,Others,III,S1,Psychology,HRBP,HR,Commercial,107,23,42,2,ISFJ,IC,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,null,9,8,6,2,2,9,4,7,5,4,4,3,2,5,7,5,1,5,null
EMP100961,Dinda Siregar,29,4,0,Others,V,D3,Psychology,Finance Officer,R&D,Commercial,92,48,30,3,ISTP,CS,,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,,8,3,5,2,2,6,9,3,4,6,2,9,5,4,5,2,9,5,null,1
EMP100962,Kartika Wibowo,40,5,1,High Performer,V,D3,Statistics,Sales Supervisor,Finance,HR & Corp Affairs,135,79,31,9,INFJ,,4.0,5.0,5.0,5.0,4.0,5.0,5.0,,5.0,5.0,6,5,2,4,9,5,6,8,1,2,1,5,2,9,null,6,9,6,3,4
EMP100963,Ahmad Permadi,56,5,1,High Performer,V,S2,Economics,HRBP,Marketing,HR & Corp Affairs,null,66,null,4,ISFP,DI,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,1,5,2,8,5,6,9,5,9,null,5,8,8,8,null,3,4,4,null,9
EMP100964,Cahyo Ginting,62,5,1,High Performer,IV,D3,Psychology,HRBP,Marketing,Commercial,null,37,null,4,INTJ,,5.0,5.0,4.0,5.0,5.0,,5.0,5.0,5.0,4.0,null,2,1,6,2,6,6,6,7,4,7,5,6,null,3,8,2,6,7,4
EMP100965,Intan Dharma Suharto,37,3,0,Others,III,SMA,Engineering,Finance Officer,Operations,HR & Corp Affairs,126,51,28,1,INFP,CS,2.0,,2.0,2.0,4.0,4.0,3.0,,3.0,,3,5,3,3,1,6,8,2,8,2,8,4,8,6,null,8,5,null,1,2
EMP100966,Ayu Wijaya Hasibuan,59,2,0,Others,III,S1,Design,HRBP,R&D,HR & Corp Affairs,140,21,41,2,INFP,ID,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3,9,8,9,null,1,2,3,null,7,4,8,null,1,7,7,null,7,8,5
EMP100967,Joko Lestari,42,3,0,Others,III,D3,Engineering,Sales Supervisor,IT,Commercial,99,40,38,5,INTP,DC,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4,8,1,2,7,8,7,1,1,2,3,6,5,8,null,8,7,1,4,9
EMP100968,Vania Yudhistira Wibowo,30,2,0,Others,IV,S2,Psychology,Brand Executive,IT,Commercial,124,60,32,2,ENTP,IS,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,1,3,9,8,8,8,9,4,2,6,9,4,1,1,1,5,1,6,7,2
EMP100969,Nugroho Lukman,53,4,0,Others,IV,S1,Statistics,Sales Supervisor,Operations,HR & Corp Affairs,117,45,37,7,ISFJ,IC,5.0,,4.0,5.0,,4.0,4.0,4.0,4.0,4.0,4,3,null,7,9,7,8,8,5,5,5,2,9,9,7,4,null,9,4,6
EMP100970,Zaki Candra Ramadhan,26,4,0,Others,IV,SMA,Business,Finance Officer,R&D,Commercial,108,22,32,5,INTJ,DC,4.0,4.0,4.0,4.0,3.0,4.0,4.0,,4.0,4.0,9,6,7,3,8,2,5,1,1,3,3,2,2,6,6,8,9,1,null,8
EMP100971,Lestari Ananda,22,3,0,Others,V,SMA,Business,HRBP,HR,HR & Corp Affairs,102,91,38,2,ENFJ,CI,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,,3.0,4,8,7,5,6,null,5,4,4,1,1,1,3,5,4,null,3,8,null,9
EMP100972,Dian Lukman,72,5,1,High Performer,IV,S2,Statistics,Data Analyst,Marketing,Technology,null,37,null,7,ESFJ,CS,2.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,4,3,4,1,5,3,6,6,7,null,7,4,6,8,6,8,9,1,8,7
EMP100973,Anisa Wijaya,45,3,0,Others,IV,D3,Statistics,Brand Executive,IT,HR & Corp Affairs,114,58,28,9,ENTJ,SD,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,null,2,null,6,1,9,5,8,2,3,3,5,5,4,6,1,7,null,1,null
EMP100974,Luthfi Lestari,43,3,0,Others,III,D3,Engineering,Data Analyst,Marketing,Technology,null,35,null,6,INFJ,IS,2.0,2.0,,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4,4,null,8,6,5,3,8,8,5,7,null,8,5,4,9,6,2,6,null
EMP100975,Dwi Maulida,75,5,1,High Performer,V,SMA,Business,Brand Executive,R&D,Commercial,null,36,38,7,ISFJ,DI,2.0,,2.0,1.0,3.0,1.0,2.0,,2.0,2.0,9,6,6,6,3,3,8,null,7,8,2,2,4,5,7,null,3,4,8,4
EMP100976,Budi Suharto,72,2,0,Others,IV,SMA,Business,Finance Officer,HR,Technology,92,50,20,9,ENTP,,2.0,1.0,,2.0,2.0,1.0,,1.0,3.0,2.0,2,5,null,5,7,7,7,6,2,1,7,1,2,2,7,null,5,8,1,1
EMP100977,Rifqi Syahputra,49,2,0,Others,V,D3,Statistics,Finance Officer,Marketing,Commercial,null,28,null,3,ISTJ,IC,3.0,5.0,4.0,3.0,99.0,3.0,4.0,4.0,5.0,4.0,4,3,2,2,1,7,9,7,5,4,6,6,5,7,null,3,2,1,6,4
EMP100978,Ari Aji Pratama,8,2,0,Others,V,S1,Statistics,Finance Officer,Operations,Technology,134,35,27,10,INTJ,ID,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,6,8,9,2,1,9,5,1,1,8,5,7,6,1,3,7,3,9,2,6
EMP100979,Anisa Mahardika Pradana,87,2,0,Others,V,SMA,Psychology,Finance Officer,Operations,HR & Corp Affairs,111,27,25,8,ENTP,SC,3.0,3.0,,,3.0,2.0,,2.0,2.0,3.0,null,4,9,8,5,2,9,4,2,2,4,1,7,6,3,6,6,3,8,9
EMP100980,Evi Nabila Siregar,39,4,0,Others,IV,D3,Economics,Supply Planner,Finance,HR & Corp Affairs,124,65,30,2,ENTP,SC,4.0,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1,4,null,8,7,null,9,8,1,6,5,8,9,9,5,3,null,3,null,2
EMP100981,Bayu Anugrah Sinaga,66,3,0,Others,III,S1,Economics,Finance Officer,IT,Commercial,138,67,28,6,ISFP,IC,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,5,7,4,3,6,7,6,5,5,5,5,2,7,4,9,4,2,8,7,3
EMP100982,Hana Wijaya,15,4,0,Others,V,D3,Business,Sales Supervisor,R&D,Technology,94,62,35,1,ISTP,DC,4.0,4.0,5.0,5.0,4.0,,4.0,,5.0,3.0,7,8,2,null,7,4,9,3,6,7,9,7,9,1,2,2,5,6,3,2
EMP100983,Iman Mahardika Utami,67,3,0,Others,V,D3,Design,Finance Officer,Finance,Technology,120,48,26,3,INTP,CD,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,9,8,5,8,6,7,null,2,5,3,9,5,6,8,null,4,5,6,9,3
EMP100984,Wulan Zulfikar Lestari,33,1,0,Others,III,S2,Business,Data Analyst,HR,HR & Corp Affairs,118,44,24,6,ESTJ,SC,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2,8,6,3,5,9,6,7,2,7,9,4,9,1,7,null,9,5,1,7
EMP100985,Sari Halim Fauziah,27,1,0,Others,III,SMA,Economics,Finance Officer,IT,Technology,89,36,29,6,ISFJ,SI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,7,8,1,7,3,1,null,5,null,6,5,6,6,8,8,7,1,1,5
EMP100986,Novi Tamba,65,3,0,Others,V,S2,Psychology,Finance Officer,HR,Technology,101,59,16,9,ESTJ,DI,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,null,6,4,2,5,7,5,7,3,7,6,9,8,9,2,9,1,9,7,null
EMP100987,Prasetyo Purnama,44,5,1,High Performer,V,S1,Design,Brand Executive,Marketing,Commercial,null,39,null,2,ENFJ,ID,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,null,7,1,1,null,null,2,1,6,7,8,6,3,3,5,9,7,null,6,3
EMP100988,Prasetyo Zulfikar,40,5,1,High Performer,IV,S2,Business,Data Analyst,R&D,HR & Corp Affairs,116,47,18,6,ESTP,DS,5.0,,5.0,5.0,4.0,5.0,,5.0,4.0,5.0,7,5,1,5,3,9,8,2,2,2,4,1,6,7,3,null,9,2,2,4
EMP100989,Hadi Yudhistira Siregar,38,4,0,Others,III,S2,Design,Sales Supervisor,Operations,Commercial,109,92,22,5,INFP,CS,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,7,7,9,1,null,1,1,null,6,7,8,5,2,5,7,6,1,5,null,6
EMP100990,Oka Ananda,59,5,1,High Performer,III,D3,Statistics,Supply Planner,Marketing,Technology,null,40,null,3,ESTJ,DI,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,1,2,6,6,1,7,1,3,4,9,4,3,9,3,2,7,9,2,4,4
EMP100991,Lestari Lukman,35,4,0,Others,III,D3,Design,Supply Planner,Marketing,HR & Corp Affairs,null,64,null,9,INFJ,CI,3.0,5.0,3.0,,4.0,3.0,5.0,4.0,4.0,4.0,3,null,8,null,8,4,6,5,8,4,3,3,4,null,null,3,1,2,null,8
EMP100992,Kurnia Tamba,50,3,0,Others,III,D3,Statistics,Data Analyst,Operations,HR & Corp Affairs,null,22,31,10,ISTJ,,3.0,4.0,,4.0,4.0,3.0,3.0,2.0,,3.0,6,1,7,null,8,9,5,5,2,7,4,5,6,8,2,6,1,9,3,5
EMP100993,Wulan Purnama,36,4,0,Others,V,S2,Economics,Data Analyst,Operations,Technology,127,40,26,2,INFJ,DI,3.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,1,5,9,null,9,2,2,4,5,3,8,3,9,2,9,6,3,5,7,3
EMP100994,Rizka Kusuma Rahmawati,80,3,0,Others,IV,S2,Psychology,HRBP,HR,Commercial,136,62,34,8,INTJ,SC,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,,2.0,5,4,6,5,9,8,2,4,7,5,6,8,9,5,9,4,6,7,9,null
EMP100995,Anisa Ramadhan,90,3,0,Others,V,S2,Psychology,Data Analyst,HR,Commercial,117,35,30,7,ESTJ,SD,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,7,1,3,7,8,1,5,7,8,4,null,7,3,1,6,8,5,null,3,3
EMP100996,Anisa Saputra,56,4,0,Others,IV,D3,Engineering,Brand Executive,HR,Commercial,106,98,43,8,ESTJ,SD,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,7,2,5,1,5,8,8,9,4,9,2,9,2,1,5,2,5,7,2,6
EMP100997,Dwi Setiawan,88,3,0,Others,III,D3,Statistics,Supply Planner,R&D,Commercial,105,85,27,8,ISTP,IC,3.0,,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,7,5,6,7,6,7,8,1,9,2,7,9,6,2,8,2,5,5,5,7
EMP100998,Citra Pratama,60,4,0,Others,IV,SMA,Engineering,Brand Executive,Operations,HR & Corp Affairs,102,43,31,5,ISFJ,,5.0,4.0,,4.0,5.0,,4.0,4.0,5.0,3.0,5,8,8,8,6,7,5,null,5,2,4,null,7,2,5,6,9,8,null,3
EMP100999,Rani Pratama,7,3,0,Others,III,S2,Economics,Sales Supervisor,Finance,Technology,136,45,23,2,,CS,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2,2,null,3,4,6,5,4,4,6,9,7,null,2,7,6,4,4,3,2
EMP101000,Eko Maulida,27,3,0,Others,IV,S1,Psychology,Finance Officer,R&D,Technology,116,80,34,9,ESFP,ID,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,null,3,7,1,4,5,7,null,9,9,3,7,7,null,5,8,null,1,null,5
EMP101001,Maya Siregar,42,4,0,Others,IV,SMA,Economics,Data Analyst,Finance,HR & Corp Affairs,119,54,17,10,INFJ,SC,3.0,3.0,4.0,4.0,4.0,,,3.0,4.0,4.0,8,2,2,9,2,9,1,9,7,8,7,5,2,4,4,6,2,5,1,6
EMP101002,Hadi Pratama,72,2,0,Others,III,SMA,Engineering,Data Analyst,HR,HR & Corp Affairs,85,26,24,9,,CS,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,9,7,7,5,8,9,6,4,8,2,1,2,8,null,2,5,5,3,3,5
EMP101003,Bella Utama Zulfikar,55,4,0,Others,III,S1,Engineering,Sales Supervisor,IT,HR & Corp Affairs,100,90,29,6,ISFP,,3.0,4.0,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,2,6,5,7,7,3,3,4,9,4,1,3,8,5,2,9,null,8,6,7
EMP101004,Kurnia Ananda,76,4,0,Others,IV,SMA,Economics,HRBP,Operations,Technology,83,34,32,9,ISFP,SC,5.0,4.0,4.0,,4.0,3.0,3.0,4.0,3.0,3.0,9,9,1,4,9,1,9,1,3,7,1,4,3,9,1,6,1,4,7,3
EMP101005,Eko Ganesha Kurniawan,25,3,0,Others,III,S2,Psychology,Sales Supervisor,Finance,HR & Corp Affairs,115,23,17,4,,ID,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,6,7,2,3,6,6,3,7,7,9,null,2,null,5,7,7,7,4,7,3
EMP101006,Yuni Pratama,68,4,0,Others,III,SMA,Psychology,Sales Supervisor,HR,Technology,132,71,24,4,ENFP,SI,4.0,5.0,,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2,1,null,2,8,2,6,4,1,7,1,9,7,6,6,null,null,9,4,7
EMP101007,Prasetyo Subekti,55,5,1,High Performer,V,SMA,Economics,Data Analyst,HR,Technology,85,82,33,3,ISTJ,SI,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,8,8,null,7,null,8,3,8,9,1,7,2,8,3,null,8,6,3,4,null
EMP101008,Oka Putra,98,2,0,Others,III,SMA,Economics,Brand Executive,HR,Commercial,138,63,17,7,ISFJ,SC,,3.0,,,2.0,2.0,3.0,2.0,3.0,2.0,1,null,5,4,1,8,5,2,4,5,8,8,7,1,9,1,5,9,4,4
EMP101009,Lestari Dharma Herlambang,46,5,1,High Performer,III,SMA,Economics,Finance Officer,Finance,Technology,88,50,15,9,INTJ,SD,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,8,6,1,5,7,8,2,6,6,1,7,4,3,7,6,9,1,4,7,6
EMP101010,Nabila Santoso,97,2,0,Others,V,SMA,Economics,Brand Executive,R&D,Commercial,125,63,35,9,INTP,CD,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3,4,7,6,4,4,2,5,null,9,3,3,8,1,1,3,8,1,6,9
EMP101011,Wahyu Jatmiko Siregar,42,4,0,Others,V,SMA,Engineering,Brand Executive,HR,Technology,134,72,28,5,ESFJ,CD,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,1,7,1,1,1,6,9,4,4,8,2,9,1,6,4,7,1,9,3,3
EMP101012,Prasetyo Ginting,56,4,0,Others,IV,D3,Economics,HRBP,Marketing,HR & Corp Affairs,null,29,null,9,ISTP,DC,4.0,4.0,4.0,3.0,4.0,3.0,3.0,,4.0,5.0,5,5,9,8,null,1,7,2,6,1,8,5,8,4,7,6,2,3,8,3
EMP101013,Putri Pratomo,69,2,0,Others,IV,D3,Design,HRBP,HR,Technology,89,32,32,4,ENTP,CS,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,5,8,7,9,9,6,8,6,6,5,8,4,5,null,7,null,2,1,5,4
EMP101014,Nurlita Salsabila,35,4,0,Others,III,S1,Economics,Brand Executive,HR,Commercial,130,70,39,10,ESTP,DC,5.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,,3.0,7,null,1,2,4,3,5,4,5,4,8,7,1,3,4,null,8,9,3,1
EMP101015,Umar Wijaya,28,3,0,Others,III,SMA,Engineering,HRBP,Finance,Technology,118,56,28,5,ENFP,,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,,3.0,null,7,2,3,3,3,4,9,6,3,7,4,8,4,6,3,4,8,null,1
EMP101016,Vania Pratomo,80,4,0,Others,III,SMA,Economics,Finance Officer,IT,HR & Corp Affairs,117,85,20,5,INTP,CI,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,7,9,6,8,5,6,7,3,6,1,3,4,1,8,9,null,8,2,8,4
EMP101017,Nugroho Lestari Gunawan,0,3,0,Others,V,S1,Design,Finance Officer,HR,HR & Corp Affairs,140,68,17,8,ISFP,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,3,5,7,5,9,null,1,5,5,5,8,3,4,2,6,8,6,2,4,1
EMP101018,Rani Kusuma,41,3,0,Others,III,S1,Psychology,Supply Planner,R&D,Commercial,120,56,27,9,ESFJ,SC,4.0,4.0,,4.0,2.0,3.0,2.0,3.0,3.0,3.0,5,7,1,null,8,6,5,6,3,1,7,3,3,null,4,1,2,2,8,5
EMP101019,Hadi Mahardika Ridwan,39,3,0,Others,III,S2,Statistics,Brand Executive,Operations,HR & Corp Affairs,107,44,27,9,ENTP,DI,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,1,7,null,5,4,2,null,2,3,null,8,6,6,4,4,6,6,4,1,6
EMP101020,Wahyu Hidayat,68,2,0,Others,V,D3,Engineering,HRBP,HR,Commercial,93,82,31,8,ESTJ,IS,2.0,1.0,2.0,1.0,3.0,1.0,2.0,,2.0,3.0,7,1,6,null,null,null,6,7,9,9,null,9,null,null,4,8,2,7,8,9
EMP101021,Rani Fadillah Maulana,8,4,0,Others,V,SMA,Economics,Sales Supervisor,R&D,Technology,135,48,28,10,,SC,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,,3,5,5,9,6,6,4,3,null,1,null,3,4,2,2,9,4,3,8,1
EMP101022,Hadi Siregar,65,4,0,Others,V,S2,Psychology,Supply Planner,Marketing,Technology,null,42,null,10,INTJ,DC,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,7,2,9,4,5,1,7,4,8,7,5,null,8,4,2,2,null,null,5,null
EMP101023,Yuni Ginting,33,4,0,Others,IV,D3,Statistics,Finance Officer,Finance,Technology,137,76,24,5,,,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,9,9,9,9,null,4,1,1,6,9,4,4,2,8,4,4,3,null,7,8
EMP101024,Citra Situmorang,30,2,0,Others,IV,D3,Statistics,Supply Planner,R&D,Commercial,98,52,23,2,ISFJ,ID,3.0,2.0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,6,7,9,1,null,8,2,5,9,6,1,2,1,6,5,null,3,8,9,1
EMP101025,Tania Lestari Indrawan,29,4,0,Others,IV,SMA,Engineering,Sales Supervisor,Operations,Commercial,122,42,24,6,ISTP,CS,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,6,5,null,7,4,2,3,5,1,4,7,4,4,5,1,6,6,2,1,6
EMP101026,Eko Santoso,83,3,0,Others,V,SMA,Business,Supply Planner,Marketing,Technology,null,86,null,2,ISTJ,SC,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,7,4,2,2,6,null,5,8,9,8,2,6,4,9,7,null,9,6,7,1
EMP101027,Kartika Anugrah Halim,47,2,0,Others,III,D3,Engineering,HRBP,IT,Technology,140,89,30,7,ISFJ,IC,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,7,6,3,9,6,4,5,8,2,2,6,5,8,5,9,3,7,6,null,1
EMP101028,Dwi Sinaga,45,4,0,Others,IV,D3,Economics,HRBP,IT,Technology,130,65,32,2,INFP,,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4,3,5,7,6,2,null,8,7,8,4,3,null,8,3,8,9,8,4,9
